Región,Comuna,Factor desencadenante,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4,Fecha Evento,Tipo Remoción en masa,Unnamed: 0,Valor,slope
Los Lagos,Puerto Montt,Precipitaciones,-72.74224199999999,-41.25921,WGS 84- UTM 18 S,-,205.48008535802364,0.4389495849609375,0.4389495849609375,0.4389495849609375,0.4389190673828125,02/07/2013,Deslizamiento,1565.0,0.0,37.623325638863065
Los Lagos,Ladera Mac Iver (Población Modelo),Precipitaciones,-72.74210729999999,-41.25779382,WGS 84- UTM 18 S,-,176.77706079510972,0.438140869140625,0.4373626708984375,0.437713623046875,0.437408447265625,02/06/2014,Deslizamiento,1566.0,0.0,37.623325638863065
Los Lagos,Puerto Montt,Precipitaciones,-72.74210699999999,-41.2578,WGS 84- UTM 18 S,-,11.872643792070448,0.43896484375,0.438934326171875,0.43878173828125,0.438873291015625,09/06/2014,Deslizamiento,1567.0,0.0,37.623325638863065
Los Lagos,Pueblito de Melipulli,Precipitaciones,-72.7420574,-41.26736714,WGS 84- UTM 18 S,-,136.3650297166314,0.438995361328125,0.438873291015625,0.4389801025390625,0.4176788330078125,09/03/2001,Deslizamiento,1568.0,0.0,33.9926090627725
Los Lagos,Mc Iver. Población Modelo,Precipitaciones,-72.74156479999999,-41.25791025,WGS 84- UTM 18 S,-,20.628397371940082,0.438934326171875,0.4388580322265625,0.4389190673828125,0.425384521484375,19/04/2010,Deslizamiento,1571.0,0.0,37.623325638863065
Los Lagos,Población modelo,Precipitaciones,-72.7414831,-41.25480146,WGS 84- UTM 18 S,-,0.8763670958578587,0.438995361328125,0.4384613037109375,0.36492919921875,0.4191436767578125,20/09/2001,Deslizamiento,1573.0,0.0,37.623325638863065
Los Lagos,Petorca,Precipitaciones,-72.74086919999999,-41.25946504,WGS 84- UTM 18 S,-,5.515373753383756,0.4388885498046875,0.4290771484375,0.4282684326171875,0.4345550537109375,12/08/2002,Deslizamiento,1574.0,0.0,37.623325638863065
Los Lagos,Puerto Montt,Precipitaciones,-72.74004799999999,-41.243355,WGS 84- UTM 18 S,-,1.113960255482123,0.4371490478515625,0.428497314453125,0.3975372314453125,0.4357147216796875,13/05/2020,Deslizameinto,1576.0,0.0,37.623325638863065
Los Lagos,Población Modelo,Precipitaciones,-72.73973799999999,-41.25964302,WGS 84- UTM 18 S,-,124.88782164768782,0.438995361328125,0.4389495849609375,0.43896484375,0.4344024658203125,01/10/2002,Deslizamiento,1577.0,0.0,37.623325638863065
Los Lagos,Población Modelo,Precipitaciones,-72.73802909999999,-41.25990977,WGS 84- UTM 18 S,-,108.9564482018468,0.438995361328125,0.438995361328125,0.3843231201171875,0.4150543212890625,30/01/2001,Deslizamiento,1579.0,0.0,34.80456654546566
Los Lagos,Santa Teresa,Precipitaciones,-72.73149099999999,-41.25309186,WGS 84- UTM 18 S,-,0.0,0.3153076171875,0.332305908203125,0.3583831787109375,0.416839599609375,27/11/2017,Deslizamiento,1581.0,0.0,37.623325638863065
Los Lagos,Cuesta O'Higgins,Precipitaciones,-72.73059749999999,-41.2593806,WGS 84- UTM 18 S,-,41.41247094515711,0.438995361328125,0.438995361328125,0.438995361328125,0.391815185546875,03/04/2004,Deslizamiento,1583.0,0.0,31.39684372728626
Los Lagos,Centro,Precipitaciones,-72.72648949999999,-41.26053187,WGS 84- UTM 18 S,-,0.2637499086558819,0.41632080078125,0.428924560546875,0.425750732421875,0.4335174560546875,29/08/2002,Deslizamiento,1584.0,0.0,31.39684372728626
Los Lagos,Estero Lobo,Precipitaciones,-72.72523269999999,-41.24881851,WGS 84- UTM 18 S,-,28.169987335801125,0.438079833984375,0.4375,0.437591552734375,0.427947998046875,29/08/2004,Deslizamiento,1585.0,0.0,28.877196081976702
Los Lagos,La Colina,Precipitaciones,-72.71381659999999,-41.25538605,WGS 84- UTM 18 S,-,6.547665868205086,0.438995361328125,0.4389495849609375,0.438446044921875,0.411468505859375,08/06/2004,Deslizamiento,1590.0,0.0,31.39684372728626
Los Lagos,Población Lintz,Precipitaciones,-72.71373809999999,-41.25597007,WGS 84- UTM 18 S,-,143.67424488812685,0.438995361328125,0.438995361328125,0.43896484375,0.4389801025390625,01/07/2004,Deslizamiento,1591.0,0.0,31.39684372728626
Los Lagos,Población Lintz,Precipitaciones,-72.7130959,-41.25583238,WGS 84- UTM 18 S,-,143.67424488812685,0.438995361328125,0.438995361328125,0.43896484375,0.4389801025390625,01/07/2004,Deslizamiento,1592.0,0.0,31.39684372728626
Los Lagos,Miramar,Precipitaciones,-72.7105948,-41.26290251,WGS 84- UTM 18 S,-,0.0,0.4066314697265625,0.3779144287109375,0.3239288330078125,0.406494140625,01/06/2004,Deslizamiento,1594.0,0.0,31.39684372728626
Los Lagos,Miramar,Precipitaciones,-72.70937799999999,-41.26275441,WGS 84- UTM 18 S,-,0.10660016909241676,0.2849578857421875,0.294036865234375,0.342254638671875,0.4210662841796875,18/01/2018,Deslizamiento,1596.0,0.0,31.39684372728626
Los Lagos,Población Lintz. Pasaje Las Gaviotas,Precipitaciones,-72.7076376,-41.25764309,WGS 84- UTM 18 S,-,48.1921298392117,0.438995361328125,0.4389801025390625,0.4389801025390625,0.435791015625,04/05/2017,Deslizamiento,1598.0,0.0,35.29703511689301
Los Lagos,Costanera,Precipitaciones,-72.70039799999999,-41.27165234,WGS 84- UTM 18 S,-,143.250541776438,0.438751220703125,0.3927459716796875,0.23516845703125,0.367431640625,25/02/2002,Deslizamiento,1605.0,0.0,31.975902122837105
Los Lagos,Costanera,Precipitaciones,-72.6985299,-41.27313151,WGS 84- UTM 18 S,-,94.57882988080382,0.438995361328125,0.438995361328125,0.43896484375,0.4346771240234375,23/05/2002,Deslizamiento,1607.0,0.0,31.975902122837105
Los Lagos,Costanera,Precipitaciones,-72.6979672,-41.27386883,WGS 84- UTM 18 S,-,130.81793737140833,0.438995361328125,0.438995361328125,0.4334564208984375,0.42596435546875,21/10/2004,Deslizamiento,1610.0,0.0,31.975902122837105
Los Lagos,Costanera,Precipitaciones,-72.6979617,-41.27403986,WGS 84- UTM 18 S,-,1.1613229625800159,0.43408203125,0.4323577880859375,0.43328857421875,0.4373321533203125,26/10/2004,Deslizamiento,1611.0,0.0,31.975902122837105
Los Lagos,Costanera,Precipitaciones,-72.6978271,-41.27412748,WGS 84- UTM 18 S,-,41.41247094515711,0.438995361328125,0.438995361328125,0.438995361328125,0.391815185546875,03/04/2004,Deslizamiento,1612.0,0.0,31.975902122837105
Los Lagos,Pelluhuín,Precipitaciones,-72.67732629999999,-41.28762293,WGS 84- UTM 18 S,-,26.408423795364797,0.438812255859375,0.438934326171875,0.425811767578125,0.43310546875,23/08/2017,Deslizamiento,1615.0,0.0,29.443983308305114
Los Lagos,Pelluhuín,Precipitaciones,-72.67627259999999,-41.28871138,WGS 84- UTM 18 S,-,98.10102225281298,0.4389495849609375,0.438812255859375,0.43896484375,0.42364501953125,08/01/2017,Deslizamiento,1616.0,0.0,29.443983308305114
Los Lagos,Puerto Montt,Precipitaciones,-72.675524,-41.289133,WGS 84- UTM 18 S,-,0.019735146313905716,0.43798828125,0.4355316162109375,0.4376220703125,0.434661865234375,10/08/2020,Caída de bloques,1617.0,0.0,29.443983308305114
Los Lagos,Puerto Montt,Precipitaciones,-72.673165,-41.288482,WGS 84- UTM 18 S,-,2.108359131962061,0.4320526123046875,0.430938720703125,0.4374847412109375,0.431549072265625,10/08/2020,Caída de bloques,1618.0,0.0,31.302001660690383
Los Lagos,Pelluhuin,Precipitaciones,-72.66565499999999,-41.28587672,WGS 84- UTM 18 S,-,0.0,0.3778533935546875,0.3913726806640625,0.365020751953125,0.408477783203125,17/10/2013,Deslizamiento,1619.0,0.0,39.23320572064689
Los Lagos,Puerto Montt,Precipitaciones,-72.60323899999999,-41.181671,WGS 84- UTM 18 S,-,5.182407393120229,0.3082427978515625,0.30841064453125,0.2971649169921875,0.3134765625,04/06/2014,Deslizamiento,1620.0,0.0,0
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Precipitaciones,-72.60290579999999,-41.28232234,WGS 84- UTM 18 S,-,5.135400311555713,0.434417724609375,0.427764892578125,0.4309844970703125,0.4373626708984375,04/06/2014,Deslizamiento,1621.0,0.0,62.61901661138922
Los Lagos,Puerto Montt,Precipitaciones,-72.60122499999999,-41.283867,WGS 84- UTM 18 S,-,5.135400311555713,0.434417724609375,0.427764892578125,0.4309844970703125,0.4373626708984375,04/06/2014,Deslizamiento,1622.0,0.0,71.02854793035385
Los Lagos,Puerto Montt,Precipitaciones,-72.598778,-41.287846,WGS 84- UTM 18 S,-,7.495947617688216,0.438995361328125,0.4384765625,0.4152374267578125,0.426300048828125,23/05/2013,Deslizamiento,1623.0,0.0,71.02854793035385
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Precipitaciones,-72.598576,-41.28816627,WGS 84- UTM 18 S,-,7.495947617688216,0.438995361328125,0.4384765625,0.4152374267578125,0.426300048828125,23/05/2013,Deslizamiento,1624.0,0.0,71.02854793035385
Los Lagos,piedra azul,Precipitaciones,-72.5978598,-41.28880109,WGS 84- UTM 18 S,-,131.829749699682,0.4380645751953125,0.438018798828125,0.4150848388671875,0.4344024658203125,22/08/2017,Deslizamiento,1625.0,0.0,71.02854793035385
Los Lagos,Río Pescado,Precipitaciones,-72.51058939999999,-41.09125299,WGS 84- UTM 18 S,-,17.80356639623642,0.383941650390625,0.40185546875,0.4105072021484375,0.3620758056640625,22/04/2015,Flujo,1626.0,0.0,59.788984134929194
Los Lagos,Río Pescado,Precipitaciones,-72.5088541,-41.09272274,WGS 84- UTM 18 S,-,17.80356639623642,0.383941650390625,0.40185546875,0.4105072021484375,0.3620758056640625,22/04/2015,Flujo,1627.0,0.0,59.939674432402164
Los Lagos,Caleta Buill,Precipitaciones,-72.4885336,-42.22466017,WGS 84- UTM 18 S,-,115.67265295237303,0.422027587890625,0.4220733642578125,0.4199066162109375,0.4151763916015625,03/05/2002,Deslizamiento,1628.0,0.0,0
Los Lagos,Río Pescado,Precipitaciones,-72.48340359999999,-41.1038431,WGS 84- UTM 18 S,-,7.458843410015106,0.385894775390625,0.399200439453125,0.4238739013671875,0.3827362060546875,22/04/2015,Flujo,1629.0,0.0,59.939674432402164
Los Lagos,Chaiten,Precipitaciones,-72.473008,-42.222375,WGS 84- UTM 18 S,-,115.67265295237303,0.422027587890625,0.4220733642578125,0.4199066162109375,0.4151763916015625,03/05/2002,Flujo,1630.0,0.0,0
Los Lagos,Chaiten,Precipitaciones,-72.45979999999999,-42.715202,WGS 84- UTM 18 S,-,110.82282140851021,0.4374542236328125,0.437530517578125,0.4381866455078125,0.4381866455078125,17/05/2015,Flujo,1631.0,0.0,61.48460946108549
Los Lagos,Santa Lucía,Precipitaciones,-72.443614,-42.703782,WGS 84- UTM 18 S,-,110.82282140851021,0.4374542236328125,0.437530517578125,0.4381866455078125,0.4381866455078125,17/05/2015,Flujo,1632.0,0.0,71.25101049312417
Los Lagos,Correntoso,Precipitaciones,-72.4400558,-41.21199183,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1633.0,0.0,71.31097804153424
Los Lagos,Caleta El Manzano,Precipitaciones,-72.4381655,-41.79988014,WGS 84- UTM 18 S,-,2.1911901044659317,0.4380950927734375,0.4381103515625,0.4255523681640625,0.436553955078125,10/09/2007,Deslizamiento,1634.0,0.0,70.13537694208749
Los Lagos,Correntoso,Precipitaciones,-72.4381069,-41.19404681,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1635.0,0.0,71.31097804153424
Los Lagos,Correntoso,Precipitaciones,-72.43796789999999,-41.21314703,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1636.0,0.0,69.09686734295286
Los Lagos,Chaiten,Precipitaciones,-72.43663299999999,-42.696262,WGS 84- UTM 18 S,-,110.82282140851021,0.4374542236328125,0.437530517578125,0.4381866455078125,0.4381866455078125,17/05/2015,Flujo,1637.0,0.0,71.25101049312417
Los Lagos,Caleta La Arena,Precipitaciones,-72.4323596,-41.48212649,WGS 84- UTM 18 S,-,3.069484233856201,0.3332366943359375,0.3529815673828125,0.3809967041015625,0.4270782470703125,15/11/2014,Deslizamiento,1638.0,0.0,78.57606308004796
Los Lagos,Río Blanco Sur,Precipitaciones,-72.43210509999999,-41.18105341,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1639.0,0.0,76.2978730115999
Los Lagos,Correntoso,Precipitaciones,-72.4319319,-41.20700699,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1640.0,0.0,70.99185467821762
Los Lagos,Río Blanco Sur,Precipitaciones,-72.4310816,-41.18058209,WGS 84- UTM 18 S,-,46.859778881073,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1641.0,0.0,76.2978730115999
Los Lagos,Las Cascadas,Precipitaciones,-72.4223583,-40.8720444,WGS 84- UTM 18 S,-,123.2998708691448,0.4119110107421875,0.4173583984375,0.415313720703125,0.4225006103515625,08/01/2017,Flujo,1642.0,0.0,44.79723757653412
Los Lagos,Huilaihué,Precipitaciones,-72.417875,-41.77762,WGS 84- UTM 18 S,-,2.1911901044659317,0.4380950927734375,0.4381103515625,0.4255523681640625,0.436553955078125,10/09/2007,Deslizamiento,1643.0,0.0,73.84271492794522
Los Lagos,Estero La Máquina,Precipitaciones,-72.4155823,-41.7785124,WGS 84- UTM 18 S,-,190.63545522734057,0.438995361328125,0.4368743896484375,0.43890380859375,0.4292755126953125,17/05/2015,Flujo,1644.0,0.0,71.85589536018632
Los Lagos,Estero Queche,Precipitaciones,-72.4066738,-41.75715489,WGS 84- UTM 18 S,-,188.4745351355523,0.436492919921875,0.4369354248046875,0.4386749267578125,0.421875,17/05/2015,Flujo,1645.0,0.0,65.49248649565381
Los Lagos,Estero Queche,Precipitaciones,-72.4066738,-41.75715489,WGS 84- UTM 18 S,-,5.987559139728546,0.438995361328125,0.438995361328125,0.425140380859375,0.40240478515625,20/02/2017,Deslizamiento,1646.0,0.0,65.49248649565381
Los Lagos,Estero Tronador,Precipitaciones,-72.398079,-41.77173666,WGS 84- UTM 18 S,-,167.4774195086211,0.438995361328125,0.4368743896484375,0.43890380859375,0.4292755126953125,17/05/2015,Flujo,1647.0,0.0,68.63930996370208
Los Lagos,Estero Tronador,Precipitaciones,-72.398079,-41.77173666,WGS 84- UTM 18 S,-,9.842309057712555,0.438995361328125,0.4388427734375,0.4349365234375,0.4070892333984375,20/02/2017,Deslizamiento,1648.0,0.0,68.63930996370208
Los Lagos,El Abanico,Precipitaciones,-72.3869314,-40.92528946,WGS 84- UTM 18 S,-,45.286721017211676,0.38519287109375,0.3991851806640625,0.3958892822265625,0.41705322265625,22/07/2017,Caída,1649.0,0.0,62.98995683510737
Los Lagos,Río del Este,Precipitaciones,-72.36865289999999,-41.18921891,WGS 84- UTM 18 S,-,8.234250009059906,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1650.0,0.0,65.512350053108
Los Lagos,Río del Este,Precipitaciones,-72.3652247,-41.18104975,WGS 84- UTM 18 S,-,8.234250009059906,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1651.0,0.0,65.512350053108
Los Lagos,Correntoso,Precipitaciones,-72.3641081,-41.19434694,WGS 84- UTM 18 S,-,8.234250009059906,0.3850555419921875,0.3974609375,0.4227447509765625,0.37054443359375,22/04/2015,Flujo,1652.0,0.0,65.512350053108
Los Lagos,Lago Chapo,Precipitaciones,-72.35828989999999,-41.19029719,WGS 84- UTM 18 S,-,134.13720590621233,0.4387664794921875,0.438751220703125,0.4381103515625,0.4361419677734375,02/06/2014,Flujo,1653.0,0.0,66.02870803987365
Los Lagos,Cochamó,Precipitaciones,-72.2941941,-41.51558313,WGS 84- UTM 18 S,-,126.06974788755178,0.438751220703125,0.4377593994140625,0.4365081787109375,0.4386138916015625,04/10/2017,Deslizamiento,1654.0,0.0,63.956604381510154
Los Lagos,Quiaca,Precipitaciones,-72.280429,-41.956109,WGS 84- UTM 18 S,-,7.394461600575596,0.382354736328125,0.369476318359375,0.376678466796875,0.4261932373046875,07/07/2019,Deslizamiento,1655.0,0.0,76.47917666146496
Los Lagos,Petrohué,Precipitaciones,-72.25524539999999,-40.97435369,WGS 84- UTM 18 S,-,134.47822431102395,0.438995361328125,0.438568115234375,0.438568115234375,0.42730712890625,08/01/2017,Flujo,1656.0,0.0,72.71105684697567
Los Lagos,Los Patos,Precipitaciones,-72.2551613,-40.97436985,WGS 84- UTM 18 S,-,95.22869475465268,0.4389801025390625,0.4385986328125,0.438690185546875,0.4166717529296875,27/04/2017,Flujo,1657.0,0.0,72.71105684697567
Los Lagos,Los Patos,Precipitaciones,-72.2551553,-40.9742166,WGS 84- UTM 18 S,-,117.1688986569643,0.438995361328125,0.438629150390625,0.438934326171875,0.435272216796875,10/04/2018,Flujo,1658.0,0.0,72.71105684697567
Los Lagos,Petrohué,Precipitaciones,-72.25465159999999,-40.97244018,WGS 84- UTM 18 S,-,134.47822431102395,0.438995361328125,0.438568115234375,0.438568115234375,0.42730712890625,08/01/2017,Flujo,1659.0,0.0,72.71105684697567
Los Lagos,Petrohué. Los Patos,Precipitaciones,-72.25465159999999,-40.97244018,WGS 84- UTM 18 S,-,14.907277703285217,0.438995361328125,0.438995361328125,0.397705078125,0.396514892578125,20/02/2017,Flujo,1660.0,0.0,72.71105684697567
Los Lagos,Petrohué - El Solitario,Precipitaciones,-72.251966,-40.97036348,WGS 84- UTM 18 S,-,134.47822431102395,0.438995361328125,0.438568115234375,0.438568115234375,0.42730712890625,08/01/2017,Flujo,1661.0,0.0,72.71105684697567
Los Lagos,Petrohué. El solitario,Precipitaciones,-72.251966,-40.97036348,WGS 84- UTM 18 S,-,14.907277703285217,0.438995361328125,0.438995361328125,0.397705078125,0.396514892578125,20/02/2017,Flujo,1662.0,0.0,72.71105684697567
Los Lagos,Hornopiren,Precipitaciones,-72.24485899999999,-41.927246,WGS 84- UTM 18 S,-,543.396798777394,0.438995361328125,0.438995361328125,0.438995361328125,0.4213714599609375,01/05/2019,Deslizamiento,1663.0,0.0,75.55158616492368
Los Lagos,Puerto Varas,Precipitaciones,-72.240398,-40.906828,WGS 84- UTM 18 S,-,240.60683613549918,0.392578125,0.40118408203125,0.3935394287109375,0.4026641845703125,02/07/2013,Flujo,1664.0,0.0,68.0926411755853
Los Lagos,Hornopiren,Precipitaciones,-72.238739,-41.90019,WGS 84- UTM 18 S,-,543.396798777394,0.438995361328125,0.438995361328125,0.438995361328125,0.4213714599609375,01/05/2019,Flujo,1665.0,0.0,69.54730686038288
Los Lagos,Lago Yelcho,Precipitaciones,-72.2366414,-43.00450401,WGS 84- UTM 18 S,-,48.31484632298816,0.4368896484375,0.43487548828125,0.4094696044921875,0.4243011474609375,14/05/2018,Caída,1666.0,0.0,81.3219650880263
Los Lagos,La Ventana,Precipitaciones,-72.2207014,-40.93912792,WGS 84- UTM 18 S,-,85.13061301410198,0.4038848876953125,0.39996337890625,0.355804443359375,0.3311309814453125,27/04/2017,Flujo,1667.0,0.0,64.52607938657793
Los Lagos,Petrohué. La Ventana,Precipitaciones,-72.22054109999999,-40.93896222,WGS 84- UTM 18 S,-,187.5480338446796,0.405029296875,0.4020843505859375,0.38031005859375,0.3386688232421875,08/01/2017,Flujo,1668.0,0.0,64.52607938657793
Los Lagos,Villa Santa Lucía,Precipitaciones,-72.21511729999999,-43.15295775,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Deslizamiento,1669.0,0.0,76.24298342064702
Los Lagos,Santa Lucía,Precipitaciones,-72.21511699999999,-43.152958,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Deslizamiento. Flujo,1670.0,0.0,76.24298342064702
Los Lagos,El Gringo. La Monja,Precipitaciones,-72.21135419999999,-40.9362259,WGS 84- UTM 18 S,-,62.88473963737488,0.3937225341796875,0.392608642578125,0.387786865234375,0.3746185302734375,04/10/2017,Flujo,1671.0,0.0,64.52607938657793
Los Lagos,Petrohué. La Monja,Precipitaciones,-72.2112653,-40.93606178,WGS 84- UTM 18 S,-,187.5480338446796,0.405029296875,0.4020843505859375,0.38031005859375,0.3386688232421875,08/01/2017,Flujo,1672.0,0.0,64.52607938657793
Los Lagos,Chaiten,Precipitaciones,-72.21028,-42.786431,WGS 84- UTM 18 S,-,158.01066978927702,0.438995361328125,0.438934326171875,0.436248779296875,0.438873291015625,16/05/2020,Deslizamiento,1673.0,0.0,85.92072852517309
Los Lagos,Petrohué,Precipitaciones,-72.20271969999999,-40.93309595,WGS 84- UTM 18 S,-,146.80058325082064,0.3761444091796875,0.3681488037109375,0.3525848388671875,0.3462066650390625,13/08/2017,Flujo,1674.0,0.0,50.72365895490715
Los Lagos,Puerto Varas,Precipitaciones,-72.19361699999999,-40.943073,WGS 84- UTM 18 S,-,151.6483516311273,0.4100494384765625,0.40802001953125,0.4052734375,0.38818359375,02/06/2015,Deslizamiento,1675.0,0.0,62.65352953735553
Los Lagos,Sierra Santo Domingo (Petrohué),Precipitaciones,-72.19162359999999,-40.93318829,WGS 84- UTM 18 S,-,253.9897879064083,0.4006805419921875,0.3983612060546875,0.389129638671875,0.3587493896484375,02/07/2013,Flujo,1676.0,0.0,62.65352953735553
Los Lagos,Hornopiren,Precipitaciones,-72.190767,-41.766804,WGS 84- UTM 18 S,-,630.8031767308712,0.438995361328125,0.4381561279296875,0.43817138671875,0.3868865966796875,01/05/2019,deslizamiento,1677.0,0.0,76.94210086807533
Los Lagos,Petrohué. Camping Petrohué,Precipitaciones,-72.190637,-40.92679824,WGS 84- UTM 18 S,-,187.5480338446796,0.405029296875,0.4020843505859375,0.38031005859375,0.3386688232421875,08/01/2017,Flujo,1678.0,0.0,60.97119775749856
Los Lagos,Villa Santa Lucía,Precipitaciones,-72.1622211,-43.17331828,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Flujo,1679.0,0.0,79.33729837707406
Los Lagos,Santa Lucía,Precipitaciones,-72.16222099999999,-43.173318,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Flujo,1680.0,0.0,79.33729837707406
Los Lagos,Santa Lucía,Precipitaciones,-72.15772199999999,-43.200245,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Flujo,1681.0,0.0,81.38191519953374
Los Lagos,Villa Santa Lucía,Precipitaciones,-72.1577219,-43.20024451,WGS 84- UTM 18 S,-,21.90248059667647,0.4365234375,0.4374847412109375,0.426666259765625,0.4327392578125,16/12/2017,Flujo,1682.0,0.0,81.38191519953374
Los Lagos,4 km al NE de Villa Santa Lucía. Río Roberto,Precipitaciones,-72.1227021,-43.18604372,WGS 84- UTM 18 S,-,7.14134754287079,0.3763427734375,0.3695526123046875,0.361083984375,0.4099884033203125,30/08/2011,Deslizamiento,1683.0,0.0,79.05306955572195
Los Lagos,Sector La Lobada,Precipitaciones,-72.0995373,-41.27804659,WGS 84- UTM 18 S,-,92.36149515214493,0.3992919921875,0.3969268798828125,0.4060211181640625,0.425201416015625,22/08/2017,Deslizamiento,1684.0,0.0,80.14139541244059
Los Lagos,Valle Frío,Precipitaciones,-72.09642899999999,-43.196292,WGS 84- UTM 18 S,-,17.112289979006164,0.416534423828125,0.3691864013671875,0.356109619140625,0.4088287353515625,02/09/2011,Deslizamiento,1685.0,0.0,67.93303105173126
Los Lagos,Valle Frío,Precipitaciones,-72.09642899999999,-43.196292,WGS 84- UTM 18 S,-,7.14134754287079,0.3763427734375,0.3695526123046875,0.361083984375,0.4099884033203125,30/08/2011,Deslizamiento,1686.0,0.0,67.93303105173126
Los Lagos,Ralún,Precipitaciones,-72.079743,-41.222212,WGS 84- UTM 18 S,-,0.0,0.4102325439453125,0.425384521484375,0.42486572265625,0.3745269775390625,05/05/2020,Deslizamiento,1687.0,0.0,76.46486705882543
Los Lagos,Río Gol Gol,Precipitaciones,-72.04208,-40.45241301,WGS 84- UTM 18 S,-,73.24563914258033,0.438995361328125,0.4379425048828125,0.4384765625,0.4256134033203125,28/02/2012,Deslizamiento,1688.0,0.0,65.97742539640879
Los Lagos,Cuesta Zapata,Precipitaciones,-71.85189759999999,-43.14416094,WGS 84- UTM 18 S,-,30.67942066093383,0.4764251708984375,0.473419189453125,0.449127197265625,0.45037841796875,16/12/2012,Deslizamiento,1689.0,0.0,70.39495349950606
Los Lagos,Paso Internacional Cardenal Samore,Precipitaciones,-71.82044099999999,-40.473937,WGS 84- UTM 18 S,-,99.053029358387,0.438995361328125,0.4376373291015625,0.3544464111328125,0.355224609375,01/05/2019,Flujo,1690.0,0.0,75.70493237206101
Los Lagos,Curva sector Familia Baeza (4 km de Futaleufú),Precipitaciones,-71.7110099,-43.00202194,WGS 84- UTM 18 S,-,8.914115290972404,0.4630279541015625,0.464630126953125,0.4456329345703125,0.477386474609375,15/09/2017,Caída,1691.0,0.0,47.87143757587092
Los Lagos,Palena,Precipitaciones,-71.58475899999999,-43.406449,WGS 84- UTM 18 S,-,36.73161827027798,0.5200042724609375,0.5197601318359375,0.518829345703125,0.5042724609375,11/06/2021,Deslizamiento,1692.0,0.0,30.521023703796335
Los Lagos,Cuesta Moraga,Precipitaciones,-1.156384906,-43.09792686,WGS 84- UTM 18 S,-,16.51841324940324,,,,,08/05/2013,Deslizamiento,1693.0,0.0,
Los Lagos,Correntoso,Precipitaciones,-72.46284698999999,-41.24223122,WGS 84- UTM 18 S,-,9.452735871076584,0.3863983154296875,0.400390625,0.4188385009765625,0.3661651611328125,22/04/2015,Flujo,1694.0,0.0,23.792731734097895
Los Lagos,Costanera,Precipitaciones,-72.69840181,-41.27339037,WGS 84- UTM 18 S,-,1.1613229625800159,0.43408203125,0.4323577880859375,0.43328857421875,0.4373321533203125,26/10/2004,Deslizamiento,1695.0,0.0,31.975902122837105
Los Lagos,Angelmó,Precipitaciones,-72.74842269,-41.27099298,WGS 84- UTM 18 S,-,50.11519859492546,0.438995361328125,0.432769775390625,0.410186767578125,0.43243408203125,21/06/2004,Deslizamiento,1696.0,0.0,33.9926090627725
Los Lagos,Puerto Varas,Precipitaciones,-72.766843,-41.111199,WGS 84- UTM 18 S,-,34.82846754824277,0.1231536865234375,0.1285552978515625,0.1263275146484375,0.1685333251953125,08/05/2013,Deslizamiento,1698.0,0.0,0
Los Lagos,Km 8 Sector Chinquihue,Precipitaciones,-72.78884034999999,-41.29759804,WGS 84- UTM 18 S,-,3.2003707417752594,0.4389495849609375,0.4375,0.4057769775390625,0.4372100830078125,04/06/2014,Deslizamiento,1701.0,0.0,28.726018712987315
Los Lagos,Frutillar,Precipitaciones,-72.81958399999999,-40.925337,WGS 84- UTM 18 S,-,138.8988752141595,0.4384613037109375,0.43792724609375,0.438323974609375,0.4243011474609375,02/06/2014,Flujo,1703.0,0.0,18.14445384561577
